date,symbol,open,high,low,close,volume
2019-06-24,TQQQ,7.96125,7.98625,7.9015,7.91625,17234644.0
2019-06-25,TQQQ,7.8975,7.91,7.4725,7.51125,34905842.0
2019-06-26,TQQQ,7.6525,7.7975,7.57515,7.60625,23528870.0
2019-06-27,TQQQ,7.68875,7.74815,7.6313,7.68875,18817510.0
2019-06-28,TQQQ,7.7475,7.77375,7.63875,7.72125,24733240.0
2019-07-01,TQQQ,8.1625,8.19375,7.92375,8.02875,36297544.0
2019-07-02,TQQQ,8.02,8.12625,7.955,8.12625,20312132.0
2019-07-03,TQQQ,8.1775,8.30625,8.1575,8.30625,16781832.0
2019-07-05,TQQQ,8.13625,8.29875,8.03875,8.2525,29211212.0
2019-07-08,TQQQ,8.09875,8.1,7.9775,8.07875,26446766.0
2019-07-09,TQQQ,7.95875,8.2275,7.94125,8.2,22148752.0
2019-07-10,TQQQ,8.35,8.51125,8.3,8.4425,38527306.0
2019-07-11,TQQQ,8.48375,8.5377,8.33875,8.42,31962352.0
2019-07-12,TQQQ,8.44375,8.56375,8.4219,8.56125,22298120.0
2019-07-15,TQQQ,8.62,8.64875,8.55125,8.63375,18348570.0
2019-07-16,TQQQ,8.60625,8.635,8.43,8.51125,27998002.0
2019-07-17,TQQQ,8.515,8.55375,8.38,8.385,23126944.0
2019-07-18,TQQQ,8.26125,8.4572,8.17885,8.42125,34067002.0
2019-07-19,TQQQ,8.5875,8.588,8.19625,8.2175,35194774.0
2019-07-22,TQQQ,8.28,8.46625,8.2775,8.41125,23874088.0
2019-07-23,TQQQ,8.55125,8.5775,8.3801,8.57375,29012450.0
2019-07-24,TQQQ,8.48,8.75625,8.475,8.75625,27311228.0
2019-07-25,TQQQ,8.6675,8.66875,8.455,8.50625,37518710.0
2019-07-26,TQQQ,8.6625,8.79875,8.6525,8.75875,27869600.0
2019-07-29,TQQQ,8.745,8.745,8.50875,8.6775,28318876.0
2019-07-30,TQQQ,8.4775,8.66,8.4575,8.56125,27875924.0
2019-07-31,TQQQ,8.62875,8.64375,7.9625,8.2,49085130.0
2019-08-01,TQQQ,8.245,8.7,7.955,8.085,74596118.0
2019-08-02,TQQQ,7.9,7.92875,7.57505,7.715,61730010.0
2019-08-05,TQQQ,7.2425,7.2425,6.71,6.905,75621294.0
2019-08-06,TQQQ,7.09,7.2475,6.9375,7.18875,53385136.0
2019-08-07,TQQQ,6.95125,7.32875,6.7875,7.29375,76977230.0
