date,symbol,open,high,low,close,volume
2025-08-25,SMH,293.75,295.79,292.115,293.92,4964984
2025-08-26,SMH,294.82,297.24,294.67,296.75,4967051
2025-08-27,SMH,295.85,298.1,294.38,297.66,5646172
2025-08-28,SMH,298.1,300.78,295.98,298.88,7193988
2025-08-29,SMH,295.56,295.56,289.1,290.29,13420941
2025-09-02,SMH,283.09,286.67,281.74,286.48,11543672
2025-09-03,SMH,287.36,287.93,283.78,286.43,7249632
2025-09-04,SMH,285.24,290.21,284.3,289.86,8079271
2025-09-05,SMH,295.07,295.15,289.25,293.28,9809634
2025-09-08,SMH,295.135,297.82,294.8,296.52,7223203
2025-09-09,SMH,297.22,297.99,295.11,297.81,6796992
2025-09-10,SMH,300.59,302.38,298.775,300.83,10221377
2025-09-11,SMH,303.54,305.56,303.17,303.93,7312385
2025-09-12,SMH,305.06,305.59,303.1,304.32,5231908
2025-09-15,SMH,303.815,307.23,303.01,307.17,5390242
2025-09-16,SMH,308.425,308.67,305.57,307.21,4227633
2025-09-17,SMH,306.5,307.1494,301.37,305.25,9647743
2025-09-18,SMH,313.55,318.62,312.6,316.97,16335567
2025-09-19,SMH,316.4,316.51,313.43,315.71,8381595
2025-09-22,SMH,316.27,323.14,316,322.17,11618134
2025-09-23,SMH,323.16,325.36,320.02,321.7,9158952
2025-09-24,SMH,321.395,321.96,317.47,321.11,8632214
2025-09-25,SMH,316.29,322.03,313.6,321.06,9592888
2025-09-26,SMH,321.64,322.42,318.14,321.82,6886102
2025-09-29,SMH,324.655,326.83,322.47,322.66,5833585
2025-09-30,SMH,322.75,326.72,322.43,326.36,7459901
2025-10-01,SMH,324.28,334.11,324.11,333.69,9911833
2025-10-02,SMH,339.66,340,336.56,338.24,8092564
2025-10-03,SMH,339.41,340.78,335.18,336.68,7769988
2025-10-06,SMH,345.46,348.53,343.38,343.38,10263178
2025-10-07,SMH,346.29,346.67,336.56,337.05,9365713
2025-10-08,SMH,336.73,346.46,336.42,346.07,7841482
2025-10-09,SMH,346.04,347.1,342.4,345.21,5565527
2025-10-10,SMH,345.97,346.4887,324.83,325.34,18804465
2025-10-13,SMH,337.48,341.09,335,339.75,11760190
2025-10-14,SMH,333.06,339.06,330.25,333.5,7296663
2025-10-15,SMH,342.1,343.08,335.51,341.78,8283819
2025-10-16,SMH,346.17,347.085,339.805,343.3,9047529
2025-10-17,SMH,341.22,344.93,338.14,342.83,8396255
2025-10-20,SMH,346,350.05,345.66,347.22,6436924
2025-10-21,SMH,347.06,347.1,343.16,345.3,4391848
2025-10-22,SMH,342.86,344.86,332.4,338.6,8014246
2025-10-23,SMH,337.05,345.905,336.725,344.8,6422550
2025-10-24,SMH,350.58,352.94,349.82,351.14,5649324
2025-10-27,SMH,357.67,360.6,356.21,359.94,6663417
2025-10-28,SMH,359.61,364.67,358.46,363.11,5086004
2025-10-29,SMH,369.075,372.7816,365.82,368.61,8102599
2025-10-30,SMH,367.43,369.86,363.55,363.73,6932721
2025-10-31,SMH,366.88,368.43,360.5,363.02,4917864
2025-11-03,SMH,367.69,369.47,364.69,366.1,4470471
2025-11-04,SMH,357.98,361.7925,351.795,352.76,8268996
2025-11-05,SMH,353.095,364.28,352.72,359.5,8605366
2025-11-06,SMH,359.59,360.15,348.71,351.09,9600467
2025-11-07,SMH,346.54,348.18,336.68,348.12,14723174
